laboratory_test,first_test,second_test,days_missing,hours_studied,first_exam,passed_last_exam
7,0.34,0.28,46,100,5,1
7,0.39,0.79,23,90,4.6,1
7,0.25,0.26,52,207,3.7,0
7,0.25,0.26,52,207,3.7,0
7,0.25,0.26,52,207,3.7,0
7,0.36,0.54,63,193,4.9,0
7,0.37,0.51,58,181,5.1,0
7,0.22,0.27,45,98,4.4,1
7,0.28,0.31,20,98,5,0
7,0.2,0.37,28,129,5.2,0
7,0.24,0.36,21,63,6.3,1
7,0.24,0.36,21,63,6.3,1
7,0.2,0.37,28,129,5.2,0
7,0.34,0.1,17,63,3.9,0
7,0.25,0.33,17,76,4.5,1
7,0.24,0.3,72,172,5.7,1
7,0.34,0.1,17,63,3.9,0
7,0.37,0.3,49,139,2.7,1
7,0.23,0.82,70,109,4.2,1
7,0.25,0.32,24,105,4.8,1
7,0.37,0.3,49,139,2.7,1
7,0.25,0.37,24,132,5.3,1
7,0.36,0.34,46,173,5.7,0
7,0.27,0.3,26,84,5.3,1
7,0.46,0.2,50,184,5.6,0
7,0.23,0.39,26,106,4.7,1
7,0.16,0.3,34,90,4.7,1
7,0.16,0.3,34,90,4.7,1
7,0.31,0.36,15,87,4.8,0
7,0.39,0.46,55,170,5.1,0
7,0.58,0.27,40,118,5.3,1
7,0.35,0.48,61,176.5,5.2,0
7,0.38,0.23,18,102,5.5,0
7,0.32,0.29,35,124,6.5,1
7,0.32,0.29,35,124,6.5,1
7,0.23,0.41,73,223,7.1,1
7,0.23,0.41,73,223,7.1,1
7,0.21,0.29,39,122,6,1
7,0.4,0.24,45,151,5.2,0
7,0.23,0.42,35,100,4,0
7,0.4,0.24,45,151,5.2,0
7,0.19,0.37,52,151,7.9,1
7,0.19,0.37,52,151,7.9,1
7,0.26,0.38,23,125,6.2,1
7,0.33,0.22,40,177,4.8,0
7,0.34,0.22,43,176,4.6,0
7,0.16,0.27,25,135,4.3,1
7,0.16,0.27,25,135,4.3,1
7,0.16,0.27,25,135,4.3,1
7,0.16,0.27,25,135,4.3,1
7,0.17,0.28,33,154,4.3,1
7,0.16,0.27,25,135,4.3,1
7,0.16,0.27,25,135,4.3,1
7,0.17,0.28,33,154,4.3,1
7,0.36,0.32,27,119,4.9,1
7,0.44,0.27,60,160,3.6,1
7,0.44,0.27,60,160,3.6,1
7,0.26,0.32,23,76,4.6,1
7,0.16,0.38,70.5,163,8.2,1
7,0.37,0.26,33,134,4.6,0
7,0.26,0.29,14,73,4.5,1
7,0.2,0.4,30,93,3.8,1
7,0.25,0.27,16,79,4.6,1
7,0.4,0.27,23,193,3.8,0
7,0.21,0.29,35,107,4.5,1
7,0.26,0.32,29,94,4.5,1
7,0.28,0.5,48,122,4.4,0
7,0.31,0.26,47,206,3.6,0
7,0.31,0.26,47,206,3.6,0
7,0.31,0.26,47,206,3.6,0
7,0.13,0.29,56,115.5,4.1,1
7,0.48,0.31,6,194,6.1,0
7,0.26,0.32,29,193,6.7,1
7,0.16,0.3,33,168,4.4,1
7,0.16,0.3,33,168,4.4,1
7,0.16,0.3,33,168,4.4,1
7,0.16,0.3,33,168,4.4,1
7,0.16,0.3,33,168,4.4,1
7,0.16,0.3,33,168,4.4,1
7,0.26,0.38,12,120,4.6,0
7,0.31,0.35,13,119,5,0
7,0.16,0.3,33,168,4.4,1
7,0.34,0.86,36,99,5,0
7,0.38,0.56,15,170,6.5,1
7,0.27,0.32,23,72,6.8,0
7,0.22,0.3,14,63,3.3,1
7,0.27,0.35,36,140,4.5,0
7,0.45,0.24,24,87,3.8,1
7,0.36,0.53,63,139,4.5,0
7,0.38,0.42,32,193,4.9,1
7,0.44,0.24,68,210,5,0
7,0.44,0.24,68,210,5,0
7,0.44,0.24,68,210,5,0
7,0.44,0.24,68,210,5,0
7,0.35,0.37,29,89,4.2,1
7,0.23,0.3,27,80,6.8,0
7,0.36,0.48,44,116,4.8,0
7,0.35,0.47,42,116,5,0
7,0.24,0.24,29,91,4.3,1
7,0.29,0.24,25,115,4.6,0
7,0.55,0.05,19,164,4.6,1
7,0.46,0.23,44,192,5.3,0
7,0.22,0.35,37,183,5,0
7,0.28,0.17,28,117,4.3,0
7,0.2,0.33,25,76,5.4,1
7,0.21,0.36,68,183,7.6,0
7,0.21,0.36,68,183,7.6,0
7,0.22,0.28,22,121,5.5,0
7,0.21,0.36,68,183,7.6,0
7,0.2,0.35,31,103,4.9,1
7,0.34,0.23,22,155,5.8,0
7,0.39,0.39,25,204,5.2,1
7,0.23,0.28,33,103,3.1,0
7,0.585,0.2,17,94,4,0
7,0.16,0.33,47,121,6.8,1
7,0.38,0.34,44,168,5.2,0
7,0.38,0.34,44,168,5.2,0
7,0.19,0.27,45,155,4.1,1
7,0.19,0.27,45,155,4.1,1
7,0.19,0.27,45,155,4.1,1
7,0.19,0.27,45,155,4.1,1
7,0.19,0.27,45,155,4.1,1
7,0.19,0.27,45,155,4.1,1
7,0.19,0.27,45,155,4.1,1
7,0.19,0.27,45,155,4.1,1
7,0.27,0.52,36,139,6.2,1
7,0.2,0.35,21,107,5.4,1
7,0.23,0.3,62,148,5.6,1
7,0.31,0.52,61,148,4.7,1
7,0.34,0.28,43,187,5.7,0
7,0.36,0.25,14,73,5.9,1
7,0.28,0.35,31,148,4.7,0
7,0.16,0.3,34,166,4.2,1
7,0.34,0.2,52,203,4.4,1
7,0.28,0.35,31,148,4.7,0
7,0.31,0.25,32,136,4,0
7,0.31,0.25,32,136,4,0
7,0.23,0.28,16,92,5.6,0
7,0.23,0.23,23,112,3.7,1
7,0.24,0.26,31,110,5.3,1
7,0.21,0.33,34,97,7.5,1
7,0.22,0.37,70,203,7.7,0
7,0.27,0.26,55,173,6,0
7,0.27,0.26,55,173,6,0
7,0.27,0.26,55,173,6,0
7,0.27,0.26,55,173,6,0
7,0.38,0.29,30,137,9.6,1
7,0.27,0.27,26,114,5.2,1
7,0.27,0.27,26,114,5.2,1
7,0.24,0.24,18,161,5.3,1
7,0.47,0.16,14,125,4.9,0
7,0.47,0.16,14,125,4.9,0
7,0.3,0.25,32,122,5.4,0
7,0.28,0.24,29,157,5.6,1
7,0.42,0.2,28,109,4.7,1
7,0.28,0.28,12,83,6.5,0
7,0.36,0.2,24,140,6.3,0
7,0.24,0.29,34,84,3.9,1
7,0.24,0.29,34,84,3.9,1
7,0.27,0.33,36,175,5.5,1
7,0.25,0.31,32,156,5.1,1
7,0.28,0.26,50,118,5.9,1
7,0.26,0.53,60.5,164.5,4.5,1
7,0.28,0.54,62,162.5,4.5,1
7,0.28,0.54,62,162.5,4.5,1
7,0.26,0.53,60.5,156,4.5,1
7,0.28,0.54,62,152,4.5,1
7,0.09,0.3,24,134,3.9,1
7,0.23,0.32,25,113,4.7,1
7,0.23,0.35,31,113,4.8,1
7,0.33,0.78,21,251,5.5,1
7,0.39,0.3,29,124,4.2,1
7,0.33,0.18,27,166,4.9,0
7,0.28,0.37,26,99,6.2,0
7,0.305,0.38,30,95,5.2,1
7,0.43,0.25,43,132,4.7,1
7,0.17,0.36,44,111,4.1,1
7,0.17,0.36,44,111,4.1,1
7,0.26,0.32,23,114,4.9,0
7,0.27,0.74,34,121,4.6,1
7,0.33,0.28,26,109,5.7,1
7,0.21,0.31,36,122,4,1
7,0.3,0.6,13,106,4.9,0
7,0.36,0.62,48,185,6.2,1
7,0.24,0.34,6,132,4.6,0
7,0.35,0.67,10,100,5,0
7,0.17,0.42,19,71,6.2,1
7,0.24,0.47,18,131,4.5,1
7,0.36,0.35,67,161,5.6,1
7,0.36,0.35,67,161,5.6,1
7,0.23,0.39,26,172,4.6,1
7,0.23,0.39,26,172,4.6,1
7,0.38,0.33,19,116,4.2,1
7,0.22,0.26,18,97,4.1,1
8,0.28,0.4,30,97,4.4,1
8,0.28,0.4,30,97,4.4,1
8,0.22,0.43,28,129,4.5,1
8,0.27,0.41,11,63,5.6,0
8,0.23,0.4,17,109,5.3,0
8,0.42,0.62,41,172,6.7,0
8,0.24,0.39,20,142,5.3,1
8,0.14,0.34,7,47,4,1
8,0.23,0.46,9,72,4.9,1
8,0.265,0.36,15,80,3.6,1
8,0.23,0.4,36,121,3.8,1
8,0.28,0.39,18,79,5.2,1
8,0.21,0.41,24,99,5.3,1
8,0.2,0.4,19,87,5.4,1
8,0.23,0.4,12,76,8.4,1
8,0.27,0.46,39,197,5.9,1
8,0.28,0.4,38,194,5.1,1
8,0.27,0.39,49,208,5.1,1
8,0.26,0.21,41,197,5,0
8,0.39,0.7,33,169,5.7,0
8,0.2,0.35,12,74,3.8,1
8,0.41,0.51,11,207,5.5,0
8,0.24,0.36,17,129,5.4,1
8,0.28,0.42,30,93,3.9,0
8,0.28,0.42,30,93,3.9,0
8,0.37,0.7,21,158,7.3,1
8,0.35,0.71,22,160,6.5,0
8,0.22,0.3,47,185,5,1
8,0.23,0.29,47,187,5,1
8,0.46,0.31,50,183,4.2,0
8,0.4,0.7,29,197,6.4,0
8,0.27,0.46,13,41,3.4,0
8,0.27,0.43,31,128,5,1
8,0.27,0.43,31,128,5,1
8,0.28,0.45,14,49,3.3,1
8,0.14,0.45,18,98,5.6,1
8,0.17,0.44,43,145,7.5,1
8,0.17,0.44,43,145,7.5,1
8,0.18,0.42,7,77,5.2,0
8,0.18,0.42,7,77,5.2,0
8,0.23,0.32,35,169,4.7,1
8,0.23,0.32,35,169,4.7,1
8,0.23,0.32,35,169,4.7,1
8,0.38,0.49,58,166,5.4,0
8,0.38,0.49,58,166,5.4,0
8,0.4,0.48,59,169,5.2,0
8,0.27,0.35,38,103,6.3,1
8,0.36,0.44,9,121,4.8,1
8,0.29,0.29,26,113,3.7,1
8,0.19,0.42,9,101,6.5,0
8,0.27,0.45,8,72,6.1,0
8,0.23,0.37,23,159,4.7,0
8,0.32,0.26,11.5,88,3.7,0
8,0.18,0.4,20,107,3.2,1
8,0.345,1,55,205,4.3,0
8,0.16,0.35,24,147,3.6,0
8,0.23,0.37,39,117,3.6,0
8,0.42,0.36,34,101,5.7,1
8,0.23,0.43,14,101,3.6,0
8,0.16,0.38,41,143,3.9,1
8,0.26,0.44,7,69,6.2,0
8,0.18,0.36,24,187,5.5,1
8,0.24,0.3,43,184,5,1
8,0.19,0.36,16,84,4.5,1
8,0.15,0.39,32,146,3.9,1
8,0.16,0.48,31,98,4.1,1
8,0.14,0.26,56,189,6.2,1
8,0.2,0.42,35,125,4.9,1
8,0.2,0.42,35,125,4.9,1
8,0.55,0.17,13,60,3,0
8,0.17,0.38,39,148,6.7,1
8,0.68,0.3,17,138,7.1,0
8,0.4,0.38,15,75,4.3,0
8,0.26,0.41,29,111,4.4,0
8,0.26,0.36,30,121,7.2,1
8,0.26,0.37,48,159,7,1
8,0.22,0.38,32,126,5,0
8,0.33,0.44,9,87,4,1
8,0.37,0.32,32,166,5.5,1
8,0.22,0.38,32,126,5,0
8,0.29,0.33,28,118,4,1
8,0.21,0.58,62,213,5.1,1
8,0.17,0.31,29,132,3.2,1
8,0.18,0.37,15,96,6.1,1
8,0.45,0.34,33,216,6.4,0
8,0.22,0.42,27,114,4.3,0
8,0.16,0.33,17,57,4.6,1
8,0.34,0.32,12,188,4.9,0
8,0.23,0.49,15,73,3.8,1
8,0.61,0.45,15,118,3.4,0
8,0.61,0.45,15,118,3.4,0
8,0.33,0.32,11,200,4.6,0
8,0.23,0.46,30,125,4.7,1
8,0.28,0.42,41,169,4.3,0
8,0.37,0.36,17,93,3.2,1
8,0.61,0.38,24,220,4.8,0
8,0.37,0.36,17,93,3.2,1
8,0.28,0.42,41,169,4.3,0
8,0.33,0.42,18,96,3.2,0
8,0.43,0.42,36,141,3.9,1
8,0.66,0.72,62,233,6.8,0
8,0.2,0.4,41,167,4,1
8,0.57,0.44,46,195,5.1,0
8,0.22,0.42,45,163,6.9,1
8,0.35,0.56,55,190,5.8,1
8,0.22,0.42,45,163,6.9,1
8,0.5,0.47,23,126,4.2,0
8,0.5,0.47,23,126,4.2,0
8,0.35,0.56,55,190,5.8,1
8,0.22,0.42,45,163,6.9,1
8,0.45,0.36,50,151,2.5,1
8,0.21,0.4,35,110,6,1
8,0.16,0.33,16,98,4.2,1
8,0.2,0.36,60,163,3,1
8,0.59,0.71,61,228,7.5,0
8,0.2,0.36,63,162,4.6,1
8,0.19,0.43,20,104,4.6,0
8,0.21,0.41,24,108,4.5,0
8,0.58,0.27,37,116,3.9,1
8,0.58,0.27,37,116,3.9,1
8,0.35,0.4,35,162,3.4,1
8,0.57,0.39,22,122,6.7,1
8,0.26,0.41,41,162,3.8,1
8,0.19,0.4,73,180,3.4,1
8,0.22,0.36,12,90,3.8,1
8,0.29,0.49,22,124,4.1,1
8,0.55,0.35,35.5,366.5,6.3,0
8,0.29,0.49,22,124,4.1,1
8,0.18,0.49,28,81,6.8,1
8,0.56,0.74,51,243,7,0
8,0.18,0.49,28,81,6.8,1
8,0.25,0.49,27,117,3.4,0
8,0.2,0.74,33,130,4.2,1
8,0.21,0.49,50,231,5.4,0
8,0.2,0.74,33,130,4.2,1
8,0.17,0.74,29,128,4,1
8,0.19,0.49,11,137,4.6,1
8,0.44,0.49,46,151,2.7,1
8,0.3,0.49,47,188,4.8,0
8,0.34,0.49,39,180,3.8,1
8,0.2,0.49,34,169,3.7,0
8,0.2,0.49,51,205,5.2,1
8,0.18,0.49,10,145,4.8,0
8,0.23,0.74,15,126,5.1,1
8,0.22,0.49,53,154,3.3,1
8,0.24,0.49,52,163,3.3,1
8,0.23,0.49,22,95,3.4,1
8,0.2,0.49,34,169,3.7,0
8,0.2,0.49,38,167,3.7,1
8,0.25,0.49,31,185,4.9,1
8,0.3,0.49,26,174,3,1
8,0.15,0.49,17,122,4,1
8,0.13,0.49,6,24,3.2,0
8,0.28,0.49,32,148,4.1,1
8,0.13,0.49,6,24,3.2,0
8,0.15,0.49,17,122,4,1
8,0.35,0.49,14,56,3.3,0
8,0.19,0.49,29,117,5.1,1
8,0.17,0.49,23,108,3.4,0
8,0.24,0.49,46,108,3.3,1
8,0.16,0.49,9,63,5.9,1
8,0.34,0.49,55,223,5.2,1
8,0.2,0.49,46,212,4.6,1
8,0.26,0.49,19,100,3.4,1
8,0.14,0.49,42,120,4,1
8,0.29,0.49,40,131,3.4,0
8,0.32,0.49,17,131,3.4,0
8,0.32,0.49,17,131,3.4,0
8,0.2,0.49,14,108,3.5,1
8,0.2,0.49,14,108,3.5,1
8,0.25,0.49,50,228,5.2,1
8,0.12,0.49,43,160,4.8,1
8,0.3,0.49,50,144,5.7,1
8,0.29,0.49,29,118,3.6,0
8,0.28,0.46,32,177,5.8,0
8,0.39,0.34,33,128,5.1,1
8,0.32,0.36,47,190,3.1,1
8,0.31,0.24,10,67,4.7,0
8,0.15,0.48,24,190,4.5,1
8,0.34,0.46,68,198,3.7,1
8,0.3,0.31,49,123,4.5,1
8,0.32,0.36,56,178,4.7,1
8,0.29,0.29,4,55,3.2,0
8,0.3,0.36,33,169,5.1,1
8,0.3,0.36,33,169,5.1,1
8,0.27,0.24,20,102,4.2,0
8,0.3,0.28,31,124,5.1,1
8,0.17,0.31,47,150,3.8,0
8,0.21,0.26,73,142,3.7,1
8,0.45,0.4,17,100,5.7,1
8,0.21,0.26,73,142,3.7,1
8,0.36,0.29,37,122,3.4,0
8,0.2,0.43,60,184,7.9,1
8,0.2,0.43,60,184,7.9,1
8,0.42,0.29,31,100,3.2,1
8,0.42,0.29,31,100,3.2,1
8,0.55,0.42,37,213,5.6,0
8,0.18,0.31,96,249,5.2,1
8,0.28,0.45,32,139,7.7,1
8,0.49,0.57,34,243,8.2,0
8,0.27,0.39,16,107,5.9,0
8,0.22,0.28,83,197,4.5,1
8,0.34,0.34,13,176,4.7,0
8,0.33,0.34,14,171,4.7,0
8,0.22,0.28,83,197,4.5,1
8,0.18,0.28,41,140,3.7,1
8,0.19,0.3,48,140,4.9,1
8,0.2,0.36,21,78,3.7,1
8,0.25,0.26,41,248,5.7,1
8,0.23,0.35,26,183,4.9,1
8,0.23,0.3,21,153,5,1
8,0.26,0.33,52.5,158,4.9,1
8,0.37,0.27,10,59,4.8,0
8,0.34,0.33,46,172,4,0
8,0.34,0.33,46,172,4,0
8,0.36,0.57,35,256,6.4,0
8,0.36,0.57,35,256,6.4,0
8,0.26,0.3,39,152,5.8,1
8,0.25,0.13,49,219,4.6,0
8,0.31,0.36,29,142,3.4,1
8,0.24,0.38,49,172,7.4,1
8,0.25,0.13,49,219,4.6,0
8,0.17,0.31,13,91,3.7,0
8,0.17,0.31,13,91,3.7,0
8,0.21,0.48,11,99,5.7,0
8,0.23,0.35,53,186,5.6,1
8,0.49,0.43,32,116,4.7,1
8,0.2,0.27,30,143,5,1
8,0.19,0.58,48,181,6.2,1
8,0.22,0.28,57,176,5.5,0
8,0.22,0.32,63,201,5.3,1
8,0.2,0.38,51,170,8.2,1
8,0.2,0.38,51,170,8.2,1
8,0.2,0.38,51,170,8.2,1
8,0.2,0.38,51,170,8.2,1
8,0.4,0.33,27,98,4.1,1
8,0.43,0.4,29,190,6.4,0
8,0.21,0.34,33,150,4.5,1
8,0.2,0.28,18,72,3.5,0
8,0.24,0.35,11,71,3.8,0
8,0.24,0.35,11,71,3.8,0
8,0.33,0.43,22,126,4.7,0
8,0.485,0.29,19,101,3.8,0
8,0.485,0.29,19,101,3.8,0
8,0.17,0.32,17,101,5.8,0
8,0.17,0.31,48,153,5.8,1
8,0.15,0.3,29,130,3.8,1
8,0.28,0.4,33,146,4.6,0
8,0.24,0.47,40,234,6.6,0
8,0.24,0.33,46,141,4.8,1
8,0.16,0.36,14,122,3.9,0
8,0.24,0.27,22,162,6.8,1
8,0.21,0.32,53,145,4.8,1
8,0.25,0.27,31,92,3.3,1
8,0.25,0.27,31,92,3.3,1
8,0.22,0.28,55,130,3.5,0
8,0.36,0.43,29,146,4.6,1
8,0.24,0.33,16,132,3.7,1
8,0.28,0.34,32,161,4,1
8,0.25,0.38,18,129,3.8,1
8,0.28,0.34,32,161,4,1
8,0.45,0.28,25,157,4.7,1
8,0.45,0.28,25,157,4.7,1
8,0.2,0.31,16,89,4.5,1
8,0.25,0.31,11,61,4.4,1
8,0.19,0.56,47,169,6.7,1
8,0.17,0.28,38,150,5.6,1
8,0.28,0.34,11,126,5,1
8,0.2,0.3,42,130,6.7,1
8,0.27,0.34,50,118,5.1,0
8,0.24,0.26,41,211,4.9,1
8,0.26,0.31,14,141,7.7,1
8,0.21,0.37,20,93,3.7,0
8,0.25,0.34,30,121,4.9,1
8,0.25,0.46,14,102,5.8,0
8,0.3,0.25,25,218,6.6,0
8,0.36,0.39,26,93,4.9,1
8,0.26,0.28,72,202,5.6,1
8,0.33,0.36,19,125,9.8,1
8,0.27,0.25,50,208,5,1
8,0.24,0.3,23,106,5,0
8,0.4,0.32,23,118,4.6,1
8,0.34,0.28,70,230,5.5,1
8,0.34,0.28,70,230,5.5,1
8,0.28,0.27,48,253,5.6,1
8,0.26,0.28,34,150,5,1
8,0.33,0.36,36,156,5.4,1
8,0.33,0.36,36,156,5.4,1
8,0.26,0.33,11,71,4.9,0
8,0.25,0.33,12,72,4.8,0
8,0.24,0.23,12,97,4,1
8,0.28,0.32,61,204,5.5,1
8,0.23,0.25,13,96,4,0
8,0.34,0.36,11,119,4.7,0
8,0.34,0.36,11,119,4.7,0
8,0.3,0.28,54,174,4.3,1
8,0.27,0.57,18,134,6.8,0
8,0.2,0.38,41,174,4.1,0
8,0.27,0.34,19.5,166,4.8,0
8,0.52,0.34,18,167,3.9,0
8,0.26,0.33,47,202,4.6,1
8,0.24,0.26,36,136,5.1,1
8,0.31,0.73,27,191,8.8,0
8,0.32,0.26,26,87,4.7,1
8,0.31,0.73,27,191,8.8,0
8,0.33,0.22,24,151,4.7,0
8,0.13,0.25,15,86,3.9,1
8,0.4,0.41,15,122,4.9,0
8,0.17,0.29,52,119,3.3,1
8,0.17,0.29,52,119,3.3,1
8,0.37,0.64,22,171,8,0
8,0.23,0.28,49,165,7.2,1
8,0.33,0.34,42,240,5.2,1
8,0.3,0.36,8,70,4.1,1
8,0.22,0.31,24,97,4.2,0
8,0.22,0.34,5,25,3.7,0
8,0.36,0.36,21,132,3.9,1
8,0.18,0.28,25,78,3.8,0
8,0.12,0.38,36,86,5.5,1
8,0.31,0.31,52,148,3.2,0
8,0.31,0.31,52,148,3.2,0
8,0.14,0.33,71,162,4.7,1
8,0.23,0.28,30,97,3.9,1
8,0.32,0.35,3,46,3.4,1
8,0.74,0.21,24,133,3.8,0
8,0.22,0.3,17,118,3.4,1
8,0.19,0.48,23,58,5,1
8,0.19,0.48,23,58,5,1
8,0.23,0.4,24,88,4.2,1
8,0.2,0.4,31,106,3.5,0
8,0.16,0.37,38,107,3.7,1
8,0.3,0.59,10,70,5.6,0
8,0.16,0.37,38,107,3.7,1
8,0.3,0.44,52,154,3.3,1
8,0.3,0.44,52,154,3.3,1
8,0.24,0.32,34,105,4.2,1
8,0.34,0.25,38,103,2.3,1
8,0.39,0.35,22,80,5.4,1
8,0.28,0.3,35,115,4.2,1
8,0.19,0.3,34,120,4.7,0
8,0.27,0.25,52,99,4.9,0
8,0.3,0.35,32,148,4.5,1
8,0.3,0.35,32,148,4.5,1
8,0.34,0.29,19,92,3.9,1
8,0.24,0.48,13,134,7,0
8,0.2,0.44,24,111,3.2,1
8,0.27,0.28,29,128,3.5,1
8,0.26,0.27,43,123,3.3,1
8,0.2,0.28,49,87,3.6,1
8,0.2,0.28,49,87,3.6,1
8,0.25,0.27,15,85,3.6,1
8,0.25,0.27,15,85,3.6,1
8,0.17,0.21,24,119,5.2,1
8,0.3,0.34,23,127,4.9,1
8,0.18,0.3,34,95,3.6,0
8,0.2,0.3,7,49,7.3,0
8,0.18,0.3,20,57,5.1,1
8,0.2,0.3,7,49,7.3,0
8,0.18,0.3,20,57,5.1,1
8,0.27,0.33,41,103,4.5,1
8,0.27,0.33,41,103,4.5,1
8,0.31,0.43,18,87,6.4,0
8,0.23,0.32,59,113,5.5,1
8,0.23,0.34,54,110,5.5,1
8,0.31,0.3,16,109,3.9,0
8,0.31,0.3,16,109,3.9,0
8,0.22,0.33,38,95,3.1,0
8,0.31,0.21,28,67,5.2,0
8,0.18,0.38,41,92,6,1
8,0.22,0.3,45,122,5.4,1
8,0.37,0.31,3,127,7.2,0
8,0.25,0.35,13,136,5.5,0
8,0.27,0.33,26,100,4.4,1
8,0.27,0.33,26,100,4.4,1
8,0.24,0.33,28,101,4.3,1
8,0.33,0.32,31,180,7.4,1
8,0.27,0.3,36,129,3,1
8,0.36,0.59,60,134,3.9,0
8,0.18,0.37,6,94,5.2,0
8,0.14,0.36,13,60,3.5,0
8,0.36,0.26,43.5,171,4.9,0
8,0.33,0.35,22,108,3.6,1
8,0.22,0.34,20,116,4.7,1
8,0.49,0.23,6,158,4.8,0
8,0.23,0.41,35,150,4.7,0
9,0.36,0.46,4,83,3,0
9,0.42,0.48,5,110,2.9,0
9,0.59,0.38,34,182,3.8,0
9,0.25,0.34,31,93,3.7,1
9,0.25,0.34,31,93,3.7,1
9,0.27,0.35,27,95,4,1
9,0.27,0.45,28,124,4.6,1
9,0.34,0.27,17,73,3.9,0
9,0.29,0.55,17,119,6.9,0
9,0.22,0.4,18,151,4.6,0
9,0.36,0.45,11,124,4.6,0
9,0.23,0.4,19,135,4.9,0
9,0.28,0.46,39,133,5.8,0
9,0.31,0.49,26,91,3.4,0
9,0.34,0.49,30,146,6.1,0
9,0.28,0.46,39,133,5.8,0
9,0.27,0.32,15,151,4.1,0
9,0.44,0.4,35,167,3.9,0
9,0.28,0.41,14,59,2.5,1
9,0.24,0.45,11,59,4.7,1
9,0.26,0.53,25,109,2.8,1
9,0.29,0.46,77.5,223,4.6,1
9,0.245,0.38,52,159,3.5,1
9,0.14,0.59,23,142,6.2,0
9,0.15,0.68,22,130,4.5,1
9,0.17,0.55,14,94,6.1,1
9,0.25,0.54,16,160,4.3,0
9,0.32,0.42,14,186,4.8,0
9,0.24,0.5,26,107,3.4,1
9,0.35,0.39,15,61,2.8,0
9,0.31,0.48,11,73,3.8,0
9,0.28,0.49,29,137,3.4,0
9,0.25,0.74,36,225,4.3,0
9,0.18,0.49,39,130,4.9,1
9,0.28,0.49,10,112,4.6,0
9,0.28,0.49,10,112,4.6,0
9,0.31,0.49,13,119,4.5,0
9,0.3,0.49,32,84,3.2,1
9,0.31,0.49,34,147,4.6,0
9,0.17,0.49,46,131,5.1,1
9,0.22,0.49,52,195,4.4,1
9,0.43,0.3,7,175,4.5,0
9,0.2,0.33,28,178,4.3,0
9,0.23,0.3,40,99,3,1
9,0.21,0.28,12,53,4.6,0
9,0.16,0.3,26,176,4.6,0
9,0.16,0.23,14,67,3.2,0
9,0.27,0.34,49,228,4.1,1
9,0.71,0.23,15,93,3.4,1
9,0.27,0.34,49,228,4.1,1
9,1.005,0.46,34,185,4.9,0
9,0.21,0.47,21,123,6.4,0
9,0.55,0.3,14,71,3.6,0
9,0.55,0.3,14,71,3.6,0
9,0.42,0.41,22,145,5.2,1
9,0.3,0.32,14,111,4.2,0
9,0.33,0.38,50.5,344,7,0
9,0.93,0.45,34,187,5.9,0
9,0.49,0.23,19,115,4.4,1
9,0.23,0.35,34,145,3.2,0
9,0.34,0.54,46,235,6.1,1
9,0.42,0.32,20,167,4.3,0
9,0.28,0.3,36,139,4.9,0
9,0.28,0.3,36,139,4.9,0
9,0.23,0.56,52.5,282,5.1,0
9,0.19,0.42,16,104,6.6,0
9,0.16,0.49,18,107,5.3,0
9,0.16,0.46,23,130,6.7,0
9,0.26,0.34,21,162,5,1
9,0.29,0.34,34,177,4.7,0
9,0.26,0.34,21,162,5,1
9,0.14,0.37,36,84,5.5,1
9,0.655,0.21,21,120,10,1
9,0.24,0.49,3,18,5.4,1
9,0.24,0.49,3,18,5.4,1
9,0.38,0.53,19,76,5.7,0
9,0.24,0.29,124,208,3.8,0
9,0.2,0.33,10,40,3.6,1
9,0.2,0.33,10,40,3.6,1
10,0.44,0.88,20,124,5.1,0
10,0.2,0.39,19,152,4.2,1
10,0.17,0.47,5,33,2.8,0
10,0.25,0.48,28,164,5.9,0
10,0.22,0.56,37,181,6.8,1
10,0.22,0.56,37,181,6.8,1
10,0.91,0.42,34,181,4.6,0
10,0.23,0.27,45,166,4.3,1
11,0.23,0.38,15,123,5.5,0
14,0.27,0.49,33,156,5.4,1
